Name,size,"time,sec","cpu,%","Mem,GB"
lapack_ch,100,0.01166,0.0,0.0
lapack_ch_clang,100,0.02061,0.0,0.0
lapack_lu_clang,100,0.02093,0.0,0.0
lapack_lu,100,0.03194,0.0,0.0
lapack_qr_clang,100,0.02213,0.0,0.0
mkl_ch,100,0.04559,0.0,0.0
lapack_qr,100,0.02916,0.0,0.0
mkl_ch_clang,100,0.03994,0.0,0.0
mkl_qr,100,0.05484,0.0,0.0
mkl_lu_clang,100,0.04971,0.0,0.0
num_ch,100,0.00832,0.0,0.0
mkl_qr_clang,100,0.05083,0.0,0.0
mkl_lu,100,0.0475,0.0,0.0
num_lu,100,0.00511,0.0,0.0
num_qr,100,0.00763,0.0,0.0
